,!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
790,0.001,-0.0005483333333333333,2.0,31.58152403107139,63.47085621808679,0.0,0.3897987785932062,0.13530956177652606,0.1730601522357981,1.3972971647754375,-1.4509752955033897,0.29275326032630783,0.2215136249610844,-0.13309532336577948,-1.2872021217309673,0.5791847233574257,0.14179881003355418,-0.243285533855736,[99.97486245],0.49765524682970774
791,0.001,-0.0005641666666666667,2.0,31.58152403107139,63.47085621808679,0.0,0.11767949597273386,0.1435601919351924,0.17346164577960574,1.2721465661953406,-1.4509752955033897,0.29275326032630783,0.2215136249610844,-0.13309532336577948,-1.2872021217309673,0.5791847233574257,0.14179881003355418,-0.243285533855736,[99.97486245],0.49765524682970774
792,0.001,-0.0005758333333333334,1.0,12.321185133734096,68.07379230942308,0.0,0.9498415754461424,0.12640741491454616,0.17289677409048673,1.5805589510049058,0.761675635573007,0.7766676422579404,0.22728018088397536,-1.2813746578994314,0.761675635573007,0.6836773345970909,0.22728018088397536,-1.2813746578994314,[170.53894646],0.9828549238497378
793,0.001,-0.0005508333333333334,2.0,12.321185133734096,68.07379230942308,0.0,0.12289245915716052,0.16954252338056758,0.21537090426655423,1.277503093888144,0.761675635573007,0.7766676422579404,0.22728018088397536,-1.2813746578994314,0.761675635573007,0.6836773345970909,0.22728018088397536,-1.2813746578994314,[170.53894646],0.9828549238497378
794,0.001,-0.0005616666666666667,2.0,45.43605697088855,3.274773765441227,0.0,0.1133036566752712,0.17423869939544706,0.21345580746035364,1.26146208900341,-1.5567172146346915,0.3870791385283479,0.29794148881962407,-0.15365386737849535,-0.9335522374239287,0.6914251435455722,0.195729490043329,-0.5619990619436587,[1.40008152],-552.6032895056948
795,0.001,-0.0005250000000000001,1.0,62.64491714210995,3.3050762436262078,0.0,0.4159537230463961,0.16165996673185914,0.21468854514462843,1.4112004421835154,-1.5567172146346913,0.3906688209634701,0.30070452930063846,-0.1536538673784956,-0.9335522374239287,0.6292683810488089,0.19754464007987,-0.5619990619436581,1.4130368955446535,0.004842290479955436
796,0.001,-0.0005416666666666666,2.0,61.57065300777429,3.753481855061874,0.0,2.6292981593719826,0.13980266772832015,0.18346032611630092,1.90675603445171,-1.556717214634692,0.4438144239754565,0.3416116165330033,-0.15365386737849573,-0.9335522374239278,0.671254459796876,0.22441811565680134,-0.5619990619436591,1.604746141087709,1.0
797,0.001,-0.0005166666666666668,2.0,42.091595100547565,57.78997224896206,0.0,2.5671261947790605,0.13723835864432832,0.1849293964844795,1.889235341342094,-1.4554317433138642,0.4369359993552569,0.29517803782114765,-0.5534000619843591,0.5881551950887882,0.5807393074090158,0.17187613944292776,-1.4088367066829854,156.04582379400355,0.37390163849470104
798,0.001,-0.0005141666666666668,1.0,11.464142908995829,55.469001977435354,0.0,5.188967237591582,0.10449624941368231,0.1515391757819078,2.4052888993238497,-1.4554317433138644,0.40004209197463386,0.27025385852661216,-0.553400061984359,0.5881551950887873,0.5929859738754484,0.1573632991667695,-1.408836706682985,149.77868602031683,-0.02276116155663166
799,0.001,-0.0005275,2.0,11.464142908995829,55.469001977435354,0.0,2.4539923125055756,0.13502770004202608,0.17886551538652395,1.8559699539899963,-1.4554317433138644,0.40004209197463386,0.27025385852661216,-0.553400061984359,0.5881551950887873,0.5929859738754484,0.1573632991667695,-1.408836706682985,149.77868602031683,-0.02276116155663166
800,0.001,-0.0005225000000000001,2.0,11.464142908995829,55.469001977435354,0.0,2.4023307806783265,0.13275937094361343,0.18014555367432808,1.842819032278077,-1.4554317433138644,0.40004209197463386,0.27025385852661216,-0.553400061984359,0.5881551950887873,0.5929859738754484,0.1573632991667695,-1.408836706682985,149.77868602031683,-0.02276116155663166
